Wall time,Step,Value
1727271134.8263702,24,0.022881675511598587
1727271135.1375926,48,0.03729308396577835
1727271135.452073,72,0.03644542023539543
1727271135.764443,96,0.035797275602817535
1727271136.0745523,120,0.03885175287723541
1727271136.3887405,144,0.041293010115623474
1727271136.698621,168,0.039062708616256714
1727271137.0083554,192,0.03807859867811203
1727271137.3229067,216,0.038345545530319214
1727271137.6428,240,0.03750976547598839
1727271137.958536,264,0.03581094369292259
1727271138.2738347,288,0.03600562363862991
1727271138.5903525,312,0.03546125814318657
1727271138.9015875,336,0.03852888569235802
1727271139.2130482,360,0.03759581223130226
1727271139.529988,384,0.037181515246629715
1727271139.8402264,408,0.036578789353370667
1727271140.1500216,432,0.038409337401390076
1727271140.4650476,456,0.03850546479225159
1727271140.7831624,480,0.036408793181180954
1727271141.0986652,504,0.03873704746365547
1727271141.4111154,528,0.03756752237677574
1727271141.731556,552,0.03816094994544983
1727271142.045907,576,0.04001222178339958
1727271142.3688014,600,0.04124601185321808
1727271142.6878645,624,0.04826279729604721
1727271143.0034046,648,0.04896419122815132
1727271143.3165562,672,0.0545407310128212
1727271143.6327138,696,0.05595547705888748
1727271143.9627926,720,0.06065532937645912
1727271144.28509,744,0.07499036937952042
1727271144.6088998,768,0.09112837165594101
1727271144.9344141,792,0.10514324903488159
1727271145.2567844,816,0.13261674344539642
1727271145.575102,840,0.1684117317199707
1727271145.8921287,864,0.17597618699073792
1727271146.2081587,888,0.21403922140598297
1727271146.5384138,912,0.2392774224281311
1727271146.8591433,936,0.298065185546875
1727271147.1836283,960,0.33153852820396423
1727271147.5069163,984,0.391931414604187
1727271147.8288333,1008,0.4420188069343567
1727271148.151704,1032,0.48371589183807373
1727271148.4792168,1056,0.48629727959632874
1727271148.8084083,1080,0.49295809864997864
1727271149.1226373,1104,0.371338427066803
1727271149.43021,1128,0.5444357991218567
1727271149.737566,1152,0.15744036436080933
1727271150.039637,1176,0.0025204482953995466
1727271150.3424373,1200,0.0025204482953995466
1727271150.6493099,1224,0.9204199910163879
1727271150.9555097,1248,4.886453151702881
1727271151.266984,1272,5.435997486114502
1727271151.5780594,1296,5.8473005294799805
1727271151.8972187,1320,6.210093975067139
1727271152.2189243,1344,6.702415943145752
1727271152.5430415,1368,7.33016300201416
1727271152.8657997,1392,7.809686660766602
1727271153.1881354,1416,8.297860145568848
1727271153.5104012,1440,8.876848220825195
1727271153.8354383,1464,9.358569145202637
1727271154.166493,1488,9.770519256591797
1727271154.4993603,1512,10.258355140686035
1727271154.8300142,1536,10.544113159179688
1727271155.1598823,1560,10.741477012634277
1727271155.49494,1584,11.057645797729492
1727271155.8239985,1608,11.017463684082031
1727271156.1372528,1632,11.009551048278809
1727271156.4438775,1656,11.129228591918945
1727271156.7510777,1680,11.124414443969727
1727271157.0541809,1704,11.124414443969727
1727271157.3596697,1728,11.446455001831055
1727271157.6711974,1752,12.007418632507324
1727271157.984103,1776,11.84303092956543
1727271158.300063,1800,12.123889923095703
1727271158.6195173,1824,12.148055076599121
1727271158.943755,1848,12.185932159423828
1727271159.2677457,1872,12.243681907653809
1727271159.5996213,1896,12.292442321777344
1727271159.9393265,1920,12.381880760192871
1727271160.294816,1944,12.405384063720703
1727271160.6420918,1968,12.459979057312012
1727271160.997357,1992,12.569123268127441
1727271161.3394456,2016,12.628178596496582
1727271161.677633,2040,12.705474853515625
1727271162.0192602,2064,12.756867408752441
1727271162.3435886,2088,12.960481643676758
1727271162.6637955,2112,12.877293586730957
1727271162.985591,2136,13.10534381866455
1727271163.3022623,2160,12.958734512329102
1727271163.6229916,2184,12.958734512329102
1727271163.9339054,2208,12.958734512329102
1727271164.2527726,2232,13.231011390686035
1727271164.5689776,2256,13.368882179260254
1727271164.8995812,2280,13.184540748596191
1727271165.2148645,2304,13.057977676391602
1727271165.5375266,2328,13.084429740905762
1727271165.8558826,2352,13.065238952636719
1727271166.1889377,2376,13.077913284301758
1727271166.533798,2400,13.103264808654785
1727271166.8657148,2424,13.09910774230957
1727271167.1971269,2448,13.127835273742676
1727271167.5309157,2472,13.133320808410645
1727271167.8658245,2496,13.160177230834961
1727271168.198122,2520,13.167613983154297
1727271168.556639,2544,13.199396133422852
1727271168.89078,2568,13.209125518798828
1727271169.2175267,2592,13.185884475708008
1727271169.5339956,2616,13.128949165344238
1727271169.869611,2640,13.28846549987793
1727271170.1767678,2664,13.654777526855469
1727271170.4942799,2688,13.654777526855469
1727271170.8133368,2712,13.654777526855469
1727271171.1164715,2736,13.335262298583984
1727271171.4403095,2760,13.35808277130127
1727271171.7706602,2784,13.013618469238281
1727271172.083055,2808,13.264951705932617
1727271172.4007711,2832,13.173907279968262
1727271172.7473354,2856,13.116436958312988
1727271173.082237,2880,13.139710426330566
1727271173.4152622,2904,13.14087200164795
1727271173.7547266,2928,13.155158996582031
1727271174.0894513,2952,13.114704132080078
1727271174.4227312,2976,13.103630065917969
1727271174.7591681,3000,13.081341743469238
1727271175.0887363,3024,13.068669319152832
1727271175.4221666,3048,13.045239448547363
1727271175.757482,3072,13.008587837219238
1727271176.0805662,3096,12.994344711303711
1727271176.4011428,3120,12.969560623168945
1727271176.722554,3144,12.859652519226074
1727271177.0313408,3168,12.843612670898438
1727271177.338246,3192,12.843612670898438
1727271177.649941,3216,12.866472244262695
1727271177.953242,3240,13.354113578796387
1727271178.2623146,3264,12.991120338439941
1727271178.5774646,3288,13.190605163574219
1727271178.901973,3312,13.016182899475098
1727271179.222827,3336,13.050211906433105
1727271179.5485427,3360,13.046135902404785
1727271179.8618896,3384,13.061226844787598
1727271180.1873648,3408,13.042092323303223
1727271180.5230002,3432,13.036903381347656
1727271180.87335,3456,13.036640167236328
1727271181.2063441,3480,13.042513847351074
1727271181.5409048,3504,13.036355018615723
1727271181.8697262,3528,13.060375213623047
1727271182.1958804,3552,12.996747016906738
1727271182.5238316,3576,13.057707786560059
1727271182.8439586,3600,12.903059959411621
1727271183.1491494,3624,12.942731857299805
1727271183.4568388,3648,12.843391418457031
1727271183.7598608,3672,12.763494491577148
1727271184.0606835,3696,12.763494491577148
1727271184.3615894,3720,12.85842514038086
1727271184.6712976,3744,12.907817840576172
1727271184.9676316,3768,12.830751419067383
1727271185.2699974,3792,13.024768829345703
1727271185.5934024,3816,13.06845760345459
1727271185.9130175,3840,12.916876792907715
1727271186.2308452,3864,12.89881706237793
1727271186.5651498,3888,12.5154447555542
1727271186.8915253,3912,12.575200080871582
1727271187.2244425,3936,12.50031852722168
1727271187.5593467,3960,12.348416328430176
1727271187.8969007,3984,12.784491539001465
1727271188.2302687,4008,12.787577629089355
1727271188.5610583,4032,12.893241882324219
1727271188.8897884,4056,12.851006507873535
1727271189.2177203,4080,12.148836135864258
1727271189.5397003,4104,12.762168884277344
1727271189.852294,4128,5.446935653686523
1727271190.162537,4152,12.87625789642334
1727271190.471256,4176,12.87625789642334
1727271190.7807817,4200,12.87625789642334
1727271191.0897408,4224,12.889806747436523
1727271191.402223,4248,12.919034957885742
1727271191.7204566,4272,12.982891082763672
1727271192.0352032,4296,12.673870086669922
1727271192.3546777,4320,12.95067310333252
1727271192.6813269,4344,12.444694519042969
1727271193.0011284,4368,12.456350326538086
1727271193.3312526,4392,12.513029098510742
1727271193.666185,4416,12.53902816772461
1727271194.0030696,4440,12.610427856445312
1727271194.334806,4464,12.646430969238281
1727271194.6654692,4488,12.751265525817871
1727271194.9927077,4512,12.811285972595215
1727271195.3246858,4536,12.813111305236816
1727271195.6622026,4560,12.85461139678955
1727271195.9896157,4584,12.680654525756836
1727271196.309516,4608,12.854046821594238
1727271196.6239944,4632,12.551804542541504
1727271196.9264708,4656,12.490256309509277
1727271197.2353587,4680,12.490256309509277
1727271197.5357332,4704,12.490256309509277
1727271197.8650022,4728,12.82703971862793
1727271198.187104,4752,12.887614250183105
1727271198.509409,4776,12.762107849121094
1727271198.8275685,4800,12.658903121948242
