Wall time,Step,Value
1727271134.8267188,24,2.0966837406158447
1727271135.1379228,48,3.616959571838379
1727271135.4522636,72,3.3242249488830566
1727271135.7645545,96,3.380486488342285
1727271136.0748355,120,3.4643399715423584
1727271136.3888419,144,3.54316782951355
1727271136.6987205,168,3.5799100399017334
1727271137.0085719,192,3.4793238639831543
1727271137.3232062,216,3.3890669345855713
1727271137.6430795,240,3.327279567718506
1727271137.9588008,264,3.3156917095184326
1727271138.2741027,288,3.309967041015625
1727271138.5905957,312,3.312898874282837
1727271138.9018226,336,3.270354986190796
1727271139.2131486,360,3.26786470413208
1727271139.5302165,384,3.259491205215454
1727271139.8404744,408,3.2389883995056152
1727271140.1502934,432,3.234687328338623
1727271140.4651396,456,3.241450309753418
1727271140.7832587,480,3.2918732166290283
1727271141.0989358,504,3.2646660804748535
1727271141.4113345,528,3.280247211456299
1727271141.7318175,552,3.273439884185791
1727271142.046156,576,3.2632195949554443
1727271142.368906,600,3.3462893962860107
1727271142.688092,624,3.408881664276123
1727271143.0035071,648,3.5074679851531982
1727271143.3168511,672,3.5851166248321533
1727271143.632904,696,3.7379302978515625
1727271143.9628844,720,3.957692861557007
1727271144.285273,744,4.230057239532471
1727271144.6090012,768,4.580031394958496
1727271144.9345942,792,5.0210137367248535
1727271145.25688,816,5.525752067565918
1727271145.5752032,840,6.1505608558654785
1727271145.8923068,864,6.764366149902344
1727271146.2086074,888,7.819727420806885
1727271146.538731,912,8.77106761932373
1727271146.8591812,936,9.95877742767334
1727271147.1838996,960,11.625848770141602
1727271147.5070121,984,12.230480194091797
1727271147.8289347,1008,13.575387954711914
1727271148.151878,1032,14.0210599899292
1727271148.4794781,1056,14.436302185058594
1727271148.8085794,1080,17.664945602416992
1727271149.1226594,1104,11.766695022583008
1727271149.43023,1128,7.354430198669434
1727271149.7376676,1152,5.623255729675293
1727271150.0396569,1176,5.218921184539795
1727271150.3424575,1200,5.218921184539795
1727271150.6493306,1224,12.717989921569824
1727271150.9555306,1248,39.05498504638672
1727271151.2670882,1272,36.38373565673828
1727271151.5780792,1296,34.59414291381836
1727271151.8974442,1320,34.736995697021484
1727271152.2191198,1344,31.606285095214844
1727271152.5432093,1368,28.4670467376709
1727271152.8658378,1392,26.0137882232666
1727271153.188173,1416,23.857511520385742
1727271153.5104961,1440,21.150470733642578
1727271153.8356092,1464,19.062631607055664
1727271154.1666646,1488,17.586044311523438
1727271154.4995308,1512,15.532928466796875
1727271154.8301861,1536,14.762880325317383
1727271155.1600716,1560,14.058951377868652
1727271155.4950278,1584,13.063692092895508
1727271155.824228,1608,13.447976112365723
1727271156.1372726,1632,13.977890014648438
1727271156.4438963,1656,13.442009925842285
1727271156.7510967,1680,13.508540153503418
1727271157.0542011,1704,13.508540153503418
1727271157.3596902,1728,12.519771575927734
1727271157.671217,1752,10.384864807128906
1727271157.984122,1776,10.95717716217041
1727271158.3003116,1800,9.56989860534668
1727271158.6198,1824,9.560622215270996
1727271158.9439237,1848,9.516718864440918
1727271159.2679136,1872,9.485950469970703
1727271159.5998402,1896,9.351988792419434
1727271159.9395857,1920,8.944679260253906
1727271160.294996,1944,9.006184577941895
1727271160.6421294,1968,8.847502708435059
1727271160.9975352,1992,8.458390235900879
1727271161.3396308,2016,8.32710075378418
1727271161.6778023,2040,8.100273132324219
1727271162.0194638,2064,8.105338096618652
1727271162.3439023,2088,7.09864616394043
1727271162.6638334,2112,8.042009353637695
1727271162.9856107,2136,6.249561309814453
1727271163.3022816,2160,6.628383159637451
1727271163.6230133,2184,6.628383159637451
1727271163.9339263,2208,6.628383159637451
1727271164.2527921,2232,5.998897552490234
1727271164.5690784,2256,5.45598840713501
1727271164.8996012,2280,6.359598159790039
1727271165.2150402,2304,6.978658676147461
1727271165.5376992,2328,6.9782867431640625
1727271165.8559778,2352,7.138082504272461
1727271166.1890364,2376,6.987020015716553
1727271166.5339825,2400,6.946399688720703
1727271166.865797,2424,6.983849048614502
1727271167.1972759,2448,6.846431255340576
1727271167.5310872,2472,6.88217306137085
1727271167.8658621,2496,6.780398845672607
1727271168.1982222,2520,6.735243797302246
1727271168.556677,2544,6.717090129852295
1727271168.890817,2568,6.6346964836120605
1727271169.2176843,2592,6.740959644317627
1727271169.5340154,2616,7.812942981719971
1727271169.8696308,2640,6.581817150115967
1727271170.1767871,2664,3.829578399658203
1727271170.4942994,2688,3.829578399658203
1727271170.8133593,2712,3.829578399658203
1727271171.1164913,2736,5.4074201583862305
1727271171.4403296,2760,5.604184627532959
1727271171.7706807,2784,7.661613464355469
1727271172.0830746,2808,6.184108734130859
1727271172.400872,2832,6.630784034729004
1727271172.7474365,2856,6.878034591674805
1727271173.0824487,2880,6.763705730438232
1727271173.4153605,2904,6.7483978271484375
1727271173.7548213,2928,6.644305229187012
1727271174.0894895,2952,6.833311557769775
1727271174.422925,2976,6.834794044494629
1727271174.7593935,3000,6.900402069091797
1727271175.0889142,3024,6.890472412109375
1727271175.4223826,3048,7.001507759094238
1727271175.7575734,3072,7.125397682189941
1727271176.0807412,3096,7.433154106140137
1727271176.401241,3120,8.130860328674316
1727271176.722573,3144,8.223275184631348
1727271177.0313609,3168,8.048133850097656
1727271177.3382664,3192,8.048133850097656
1727271177.6499605,3216,7.902127742767334
1727271177.9532619,3240,4.868213653564453
1727271178.2625918,3264,7.517794132232666
1727271178.5777264,3288,6.010710716247559
1727271178.9021778,3312,7.006777286529541
1727271179.2230597,3336,6.832043647766113
1727271179.5487332,3360,6.976325511932373
1727271179.8619275,3384,6.921438217163086
1727271180.187472,3408,7.073822021484375
1727271180.5233052,3432,7.064098834991455
1727271180.8735986,3456,7.1075968742370605
1727271181.2065504,3480,7.053986549377441
1727271181.5410063,3504,7.107536792755127
1727271181.869764,3528,6.9937591552734375
1727271182.1960628,3552,7.320583820343018
1727271182.5239935,3576,7.007906913757324
1727271182.844057,3600,7.7187418937683105
1727271183.1491733,3624,7.457607746124268
1727271183.4568598,3648,8.180997848510742
1727271183.7598805,3672,8.76541519165039
1727271184.0607028,3696,8.76541519165039
1727271184.3616095,3720,8.051131248474121
1727271184.6713176,3744,7.694814682006836
1727271184.9676514,3768,8.160265922546387
1727271185.2700164,3792,6.966371059417725
1727271185.5936055,3816,6.815110206604004
1727271185.9130394,3840,7.708129405975342
1727271186.2311137,3864,7.361295223236084
1727271186.5653613,3888,6.996746063232422
1727271186.8917232,3912,7.123905658721924
1727271187.2244792,3936,7.021268367767334
1727271187.559557,3960,7.055973529815674
1727271187.8970814,3984,7.0897979736328125
1727271188.23055,4008,7.2135539054870605
1727271188.5611558,4032,7.151116847991943
1727271188.8899937,4056,7.1755781173706055
1727271189.2180018,4080,7.666950225830078
1727271189.539977,4104,5.66831111907959
1727271189.8523135,4128,5.421298980712891
1727271190.1627746,4152,8.309107780456543
1727271190.4712756,4176,8.309107780456543
1727271190.7808013,4200,8.309107780456543
1727271191.08976,4224,7.854684352874756
1727271191.4022496,4248,8.205806732177734
1727271191.7204762,4272,7.320937633514404
1727271192.0352225,4296,9.101968765258789
1727271192.354876,4320,7.395291328430176
1727271192.6815097,4344,9.817805290222168
1727271193.0014114,4368,9.711420059204102
1727271193.3314555,4392,9.484506607055664
1727271193.6718972,4416,9.362838745117188
1727271194.0033197,4440,9.101921081542969
1727271194.3349388,4464,9.002969741821289
1727271194.6657152,4488,8.526677131652832
1727271194.9929028,4512,8.19969654083252
1727271195.3248649,4536,8.209563255310059
1727271195.662524,4560,8.060193061828613
1727271195.9896526,4584,9.173622131347656
1727271196.309536,4608,8.302566528320312
1727271196.6240137,4632,9.764138221740723
1727271196.92649,4656,10.161079406738281
1727271197.235379,4680,10.161079406738281
1727271197.5357525,4704,10.161079406738281
1727271197.8650217,4728,7.9942169189453125
1727271198.1871238,4752,7.780080795288086
1727271198.5095298,4776,8.322859764099121
1727271198.82759,4800,9.070169448852539
