Wall time,Step,Value
1727269698.7710013,24,-0.005204077810049057
1727269699.092387,48,-0.008683573454618454
1727269699.4141994,72,-0.008170689456164837
1727269699.7347662,96,-0.008457337506115437
1727269700.0527587,120,-0.008898770436644554
1727269700.3749804,144,-0.008867031894624233
1727269700.6998308,168,-0.008550061844289303
1727269701.0168555,192,-0.008596358820796013
1727269701.3351667,216,-0.008534223772585392
1727269701.6573763,240,-0.00838378258049488
1727269701.9765232,264,-0.008223188109695911
1727269702.296817,288,-0.008015062659978867
1727269702.6157246,312,-0.00785141997039318
1727269702.9326038,336,-0.007802372332662344
1727269703.2500997,360,-0.00771994236856699
1727269703.5700357,384,-0.0076619903557002544
1727269703.8825283,408,-0.007581720128655434
1727269704.198123,432,-0.007517647929489613
1727269704.5190248,456,-0.007538184989243746
1727269704.8409224,480,-0.007520094979554415
1727269705.1584585,504,-0.007532801944762468
1727269705.472175,528,-0.007499105297029018
1727269705.7903552,552,-0.0075598666444420815
1727269706.1059527,576,-0.0076132481917738914
1727269706.437119,600,-0.0076855747029185295
1727269706.7517228,624,-0.007788469549268484
1727269707.0672956,648,-0.007931385189294815
1727269707.3815658,672,-0.008030652068555355
1727269707.6956327,696,-0.008186078630387783
1727269708.0157402,720,-0.008419051766395569
1727269708.328781,744,-0.008720223791897297
1727269708.6366107,768,-0.009129802696406841
1727269708.9453552,792,-0.009314421564340591
1727269709.2672825,816,-0.009628131054341793
1727269709.5782106,840,-0.009910177439451218
1727269709.8918731,864,-0.010439903475344181
1727269710.2065635,888,-0.011461817659437656
1727269710.5188968,912,-0.012066463008522987
1727269710.835335,936,-0.013186708092689514
1727269711.1538043,960,-0.014689039438962936
1727269711.468378,984,-0.015676170587539673
1727269711.784941,1008,-0.016886455938220024
1727269712.099636,1032,-0.018223607912659645
1727269712.4118629,1056,-0.018860673531889915
1727269712.732086,1080,-0.02035139687359333
1727269713.0504513,1104,-0.022023990750312805
1727269713.3650007,1128,-0.024173397570848465
1727269713.6780298,1152,-0.025372929871082306
1727269713.990277,1176,-0.028837203979492188
1727269714.3168943,1200,-0.0323312021791935
1727269714.6445105,1224,-0.03608613461256027
1727269714.9653387,1248,-0.040123969316482544
1727269715.2922397,1272,-0.04176824167370796
1727269715.6221645,1296,-0.040365688502788544
1727269715.944417,1320,-0.03945324197411537
1727269716.2616813,1344,-0.037782177329063416
1727269716.5756607,1368,-0.043171338737010956
1727269716.8967175,1392,-0.040382400155067444
1727269717.2224796,1416,-0.04429789260029793
1727269717.5504966,1440,-0.044002432376146317
1727269717.8736882,1464,-0.04461606591939926
1727269718.1989207,1488,-0.051996272057294846
1727269718.518356,1512,-0.05882164463400841
1727269718.8321126,1536,-0.06225350871682167
1727269719.1465166,1560,-0.05475819483399391
1727269719.460746,1584,-0.05999061092734337
1727269719.7642343,1608,-0.02572629414498806
1727269720.0710225,1632,-0.1177716851234436
1727269720.3822987,1656,-0.2757410407066345
1727269720.706614,1680,-0.29438450932502747
1727269721.0277965,1704,-0.22270594537258148
1727269721.3506207,1728,-0.22925356030464172
1727269721.678921,1752,-0.26658985018730164
1727269722.00944,1776,-0.2182857096195221
1727269722.3388772,1800,-0.25140514969825745
1727269722.6747613,1824,-0.2530870735645294
1727269722.9931285,1848,-0.2859998047351837
1727269723.320044,1872,-0.30948689579963684
1727269723.6408095,1896,-0.3372228145599365
1727269723.9664862,1920,-0.328002393245697
1727269724.2889042,1944,-0.370474249124527
1727269724.62041,1968,-0.3118273615837097
1727269724.946969,1992,-0.37163814902305603
1727269725.2793562,2016,-0.31196874380111694
1727269725.6046739,2040,-0.2530786991119385
1727269725.9252942,2064,-0.36583417654037476
1727269726.241277,2088,-1.2541563510894775
1727269726.5524578,2112,-0.26969391107559204
1727269726.861574,2136,-0.1318613439798355
1727269727.183747,2160,-0.27180415391921997
1727269727.5034318,2184,-0.4193587303161621
1727269727.8313885,2208,-0.3191981613636017
1727269728.160944,2232,-0.34443166851997375
1727269728.488828,2256,-0.2999283969402313
1727269728.8186402,2280,-0.3472181260585785
1727269729.1485581,2304,-0.4073602557182312
1727269729.4783165,2328,-0.4262429177761078
1727269729.8348925,2352,-0.39608702063560486
1727269730.1743824,2376,-0.377547025680542
1727269730.5400229,2400,-0.4265812039375305
1727269730.8806071,2424,-0.34841835498809814
1727269731.2308524,2448,-0.32894769310951233
1727269731.559824,2472,-0.39527785778045654
1727269731.8903823,2496,-0.4228364825248718
1727269732.2200143,2520,-0.3643912672996521
1727269732.543239,2544,-0.30335354804992676
1727269732.8723366,2568,-0.4197883903980255
1727269733.200644,2592,-0.09459800273180008
1727269733.510079,2616,-0.011041853576898575
1727269733.8334506,2640,-0.03978980705142021
1727269734.1526349,2664,-0.37028631567955017
1727269734.481148,2688,-0.1951446235179901
1727269734.8366234,2712,-0.352387398481369
1727269735.2038538,2736,-0.36795690655708313
1727269735.5712378,2760,-0.32152751088142395
1727269735.9299023,2784,-0.3157467246055603
1727269736.2810767,2808,-0.3294227421283722
1727269736.6347458,2832,-0.4407303035259247
1727269736.971428,2856,-0.418706476688385
1727269737.308681,2880,-0.36891236901283264
1727269737.641763,2904,-0.408077210187912
1727269737.9741974,2928,-0.4364202916622162
1727269738.3152177,2952,-0.46238043904304504
1727269738.6673596,2976,-0.36833468079566956
1727269739.0010324,3000,-0.2965737283229828
1727269739.3322473,3024,-0.38273823261260986
1727269739.6527839,3048,-0.30830246210098267
1727269739.9633896,3072,-0.21352392435073853
1727269740.2872953,3096,-0.08066514134407043
1727269740.5874262,3120,-0.04829307273030281
1727269740.8964038,3144,-0.624104917049408
1727269741.2135305,3168,-0.40810883045196533
1727269741.5308335,3192,-0.8533250689506531
1727269741.8508184,3216,-0.3744261860847473
1727269742.17891,3240,-0.3341261148452759
1727269742.522733,3264,-0.3909415900707245
1727269742.852891,3288,-0.36342936754226685
1727269743.191493,3312,-0.3704250454902649
1727269743.5313473,3336,-0.4334202706813812
1727269743.8684123,3360,-0.3566104769706726
1727269744.1999698,3384,-0.34502509236335754
1727269744.5364647,3408,-0.40804851055145264
