Wall time,Step,Value
1727271725.8879905,24,1.923652172088623
1727271726.2210972,48,3.2516071796417236
1727271726.5528553,72,3.1220359802246094
1727271726.8882117,96,3.123352527618408
1727271727.229367,120,3.1156156063079834
1727271727.5662742,144,2.9702653884887695
1727271727.8997688,168,2.9397311210632324
1727271728.2354813,192,2.934652805328369
1727271728.5701828,216,2.878868341445923
1727271728.9088416,240,2.8365626335144043
1727271729.2600152,264,2.7364602088928223
1727271729.599448,288,2.6750659942626953
1727271729.9362261,312,2.6708054542541504
1727271730.2717369,336,2.707200527191162
1727271730.6107547,360,2.746518611907959
1727271730.947428,384,2.797307014465332
1727271731.281999,408,2.8351738452911377
1727271731.6148486,432,2.870232105255127
1727271731.9496765,456,2.8748135566711426
1727271732.2858872,480,2.8731439113616943
1727271732.624234,504,2.8795130252838135
1727271732.9585438,528,2.8666746616363525
1727271733.2947462,552,2.86684513092041
1727271733.6292868,576,2.8812291622161865
1727271733.9614022,600,2.9109041690826416
1727271734.2938716,624,2.938957452774048
1727271734.6217752,648,2.9629111289978027
1727271734.9533699,672,3.0116374492645264
1727271735.2827456,696,3.0659074783325195
1727271735.6159575,720,3.161090135574341
1727271735.9437773,744,3.296750783920288
1727271736.276178,768,3.4573233127593994
1727271736.605813,792,3.6640677452087402
1727271736.9361346,816,3.9220714569091797
1727271737.264958,840,4.230215549468994
1727271737.5965917,864,4.666976451873779
1727271737.9249556,888,5.234683990478516
1727271738.2611673,912,5.842526912689209
1727271738.5923345,936,6.395696640014648
1727271738.9423153,960,7.318916320800781
1727271739.2773752,984,8.461922645568848
1727271739.6207938,1008,9.988592147827148
1727271739.960985,1032,11.067569732666016
1727271740.309554,1056,12.443584442138672
1727271740.6578057,1080,13.99707317352295
1727271741.0050974,1104,15.08504867553711
1727271741.354618,1128,16.512155532836914
1727271741.7061741,1152,18.722280502319336
1727271742.0495286,1176,19.736568450927734
1727271742.3967109,1200,21.504383087158203
1727271742.7414682,1224,23.172128677368164
1727271743.0766733,1248,28.50569725036621
1727271743.4066532,1272,26.92340850830078
1727271743.7222257,1296,49.46968078613281
1727271744.0385559,1320,49.46968078613281
1727271744.3511705,1344,49.46968078613281
1727271744.6559603,1368,49.46968078613281
1727271744.9696453,1392,49.46968078613281
1727271745.2793458,1416,49.46968078613281
1727271745.584151,1440,49.46968078613281
1727271745.900608,1464,99.599609375
1727271746.2321377,1488,106.93516540527344
1727271746.568863,1512,96.30680084228516
1727271746.9098663,1536,103.76007080078125
1727271747.2487388,1560,102.3925552368164
1727271747.5830824,1584,103.58045959472656
1727271747.9338849,1608,100.5426025390625
1727271748.2681592,1632,96.86186981201172
1727271748.603131,1656,98.21607971191406
1727271748.9472861,1680,101.4195785522461
1727271749.2881188,1704,95.08271789550781
1727271749.6287122,1728,102.35798645019531
1727271749.9692411,1752,91.23710632324219
1727271750.2927494,1776,139.1334991455078
1727271750.6142209,1800,168.98834228515625
1727271750.9340684,1824,168.98834228515625
1727271751.254182,1848,168.98834228515625
1727271751.5740752,1872,168.98834228515625
1727271751.8986838,1896,168.98834228515625
1727271752.2231886,1920,168.98834228515625
1727271752.5464604,1944,164.27757263183594
1727271752.8750834,1968,89.69209289550781
1727271753.215884,1992,123.60059356689453
1727271753.5621347,2016,91.56866455078125
1727271753.9043818,2040,92.64830017089844
1727271754.246616,2064,104.68109130859375
1727271754.5844579,2088,103.5723876953125
1727271754.9293785,2112,99.60043334960938
1727271755.276504,2136,96.20671844482422
1727271755.6293774,2160,98.17881774902344
1727271755.9778597,2184,98.28192901611328
1727271756.3222272,2208,98.24254608154297
1727271756.6673977,2232,107.33324432373047
1727271757.0046632,2256,104.58467102050781
1727271757.332516,2280,117.80855560302734
1727271757.6528153,2304,126.30354309082031
1727271757.971411,2328,126.30354309082031
1727271758.2873073,2352,126.30354309082031
1727271758.5967653,2376,126.30354309082031
1727271758.9116201,2400,126.30354309082031
1727271759.2307134,2424,126.30354309082031
1727271759.546159,2448,121.43424224853516
1727271759.8761156,2472,95.88893127441406
1727271760.209319,2496,100.04242706298828
1727271760.5647774,2520,105.3396224975586
1727271760.9050322,2544,100.96470642089844
1727271761.2593772,2568,99.04093170166016
1727271761.6121325,2592,97.2640151977539
1727271761.9649403,2616,100.68748474121094
1727271762.3248863,2640,97.69145965576172
1727271762.6779275,2664,100.76827239990234
1727271763.0340152,2688,97.12322998046875
1727271763.387998,2712,94.35104370117188
1727271763.7368379,2736,95.2085189819336
1727271764.0838904,2760,100.97618865966797
1727271764.4114394,2784,125.2361068725586
1727271764.741804,2808,131.06295776367188
1727271765.079365,2832,131.06295776367188
1727271765.40755,2856,131.06295776367188
1727271765.778957,2880,131.06295776367188
1727271766.1663048,2904,131.06295776367188
1727271766.4935033,2928,131.06295776367188
1727271766.8125248,2952,115.33732604980469
1727271767.154211,2976,77.50509643554688
1727271767.492132,3000,100.78559112548828
1727271767.822061,3024,103.17117309570312
1727271768.18319,3048,100.67034912109375
1727271768.5191555,3072,101.09862518310547
1727271768.882637,3096,95.6915054321289
1727271769.2999194,3120,100.55774688720703
1727271769.6781044,3144,101.26625061035156
1727271770.0250752,3168,96.34033203125
1727271770.3703403,3192,103.59773254394531
1727271770.7080095,3216,95.03292083740234
1727271771.04384,3240,101.46525573730469
1727271771.3917348,3264,125.0482406616211
1727271771.7046962,3288,150.3806610107422
1727271772.02475,3312,150.3806610107422
1727271772.3423295,3336,150.3806610107422
1727271772.6566496,3360,150.3806610107422
1727271772.9713864,3384,150.3806610107422
1727271773.2780497,3408,150.3806610107422
1727271773.593499,3432,150.3806610107422
1727271773.8998303,3456,112.30603790283203
1727271774.2226727,3480,84.18242645263672
1727271774.54995,3504,92.53507232666016
1727271774.8801708,3528,107.04679107666016
1727271775.2126942,3552,105.32769012451172
1727271775.5411205,3576,103.00960540771484
1727271775.8824666,3600,99.71863555908203
1727271776.2157989,3624,100.44081115722656
1727271776.5545137,3648,98.77465057373047
1727271776.8953593,3672,100.80162048339844
1727271777.2360919,3696,97.58098602294922
1727271777.5724,3720,101.57835388183594
1727271777.909041,3744,107.91708374023438
1727271778.2402024,3768,92.2072525024414
1727271778.5696244,3792,107.6172866821289
1727271778.8899045,3816,107.6172866821289
1727271779.2027044,3840,107.6172866821289
1727271779.511766,3864,107.6172866821289
1727271779.8324301,3888,107.6172866821289
1727271780.1495898,3912,107.6172866821289
