Wall time,Step,Value
1727271725.8876433,24,-3.5478265285491943
1727271726.2207842,48,-7.52447509765625
1727271726.5525236,72,-6.05007266998291
1727271726.8878891,96,-5.1754069328308105
1727271727.228948,120,-4.068069934844971
1727271727.5657883,144,-3.1144731044769287
1727271727.8994384,168,-2.627157211303711
1727271728.2348733,192,-2.0845839977264404
1727271728.569581,216,-1.5763581991195679
1727271728.908565,240,-1.2653065919876099
1727271729.2594092,264,-0.9898422956466675
1727271729.5988677,288,-0.7851034998893738
1727271729.935851,312,-0.6312968134880066
1727271730.2713778,336,-0.49154120683670044
1727271730.6104045,360,-0.4146046042442322
1727271730.9468741,384,-0.3366950452327728
1727271731.281396,408,-0.25779247283935547
1727271731.6141837,432,-0.1973404586315155
1727271731.9492567,456,-0.15261724591255188
1727271732.2852995,480,-0.1100926548242569
1727271732.623891,504,-0.062315840274095535
1727271732.958223,528,-0.024908015504479408
1727271733.2943065,552,-0.018644873052835464
1727271733.6289377,576,0.00604638596996665
1727271733.9609776,600,0.011403596960008144
1727271734.2934105,624,0.03305795416235924
1727271734.6211002,648,0.05017130449414253
1727271734.9530334,672,0.05917520821094513
1727271735.2822697,696,0.057951509952545166
1727271735.615367,720,0.09343460947275162
1727271735.9432743,744,0.09783386439085007
1727271736.2758238,768,0.08600471168756485
1727271736.605464,792,0.139719620347023
1727271736.9357483,816,0.14368842542171478
1727271737.2644658,840,0.1538444310426712
1727271737.5961533,864,0.2294258028268814
1727271737.9245965,888,0.25614938139915466
1727271738.2608922,912,0.28462129831314087
1727271738.59197,936,0.2968084514141083
1727271738.9420555,960,0.2600095570087433
1727271739.2770183,984,0.3756210207939148
1727271739.620451,1008,0.4829808473587036
1727271739.9606814,1032,0.7469809651374817
1727271740.3091848,1056,0.9719132781028748
1727271740.6574628,1080,1.401877522468567
1727271741.0047915,1104,1.5455507040023804
1727271741.3541794,1128,1.9907753467559814
1727271741.7056708,1152,2.650871992111206
1727271742.049116,1176,2.93678879737854
1727271742.3961196,1200,3.669405937194824
1727271742.7410269,1224,4.361767768859863
1727271743.0760994,1248,6.060744762420654
1727271743.406084,1272,4.361245632171631
1727271745.9008923,1464,47.96416473388672
1727271746.232446,1488,56.729095458984375
1727271746.5685487,1512,57.726741790771484
1727271746.9094179,1536,62.20855712890625
1727271747.2482662,1560,68.17926025390625
1727271747.582657,1584,73.17041015625
1727271747.9334788,1608,78.73724365234375
1727271748.2676983,1632,82.85407257080078
1727271748.60253,1656,87.64879608154297
1727271748.9466891,1680,92.01183319091797
1727271749.2875597,1704,93.36341857910156
1727271749.6283543,1728,95.48461151123047
1727271749.9688978,1752,94.75861358642578
1727271750.2929873,1776,99.4415054321289
1727271752.546669,1944,113.6781997680664
1727271752.8755417,1968,110.68937683105469
1727271753.2162,1992,108.47383117675781
1727271753.5616448,2016,108.12824249267578
1727271753.903517,2040,108.5850830078125
1727271754.2457345,2064,108.56334686279297
1727271754.5839057,2088,110.67616271972656
1727271754.9289715,2112,110.73612213134766
1727271755.275517,2136,111.44650268554688
1727271755.6289778,2160,112.34249114990234
1727271755.9773583,2184,113.90823364257812
1727271756.321723,2208,114.73186492919922
1727271756.6667714,2232,115.5605697631836
1727271757.0049748,2256,115.36097717285156
1727271757.332755,2280,119.04083251953125
1727271759.5465457,2448,125.1138916015625
1727271759.8764627,2472,123.88060760498047
1727271760.2096944,2496,120.18990325927734
1727271760.5645213,2520,121.58110809326172
1727271760.9046035,2544,121.54413604736328
1727271761.2588356,2568,121.37005615234375
1727271761.6116042,2592,121.6781005859375
1727271761.9646428,2616,122.44605255126953
1727271762.3242376,2640,122.30573272705078
1727271762.677596,2664,122.51699829101562
1727271763.0333917,2688,122.60749816894531
1727271763.3873687,2712,121.81507110595703
1727271763.7365212,2736,124.31218719482422
1727271764.083235,2760,125.42530059814453
1727271764.4117153,2784,125.3316421508789
1727271766.8127759,2952,125.96322631835938
1727271767.1545155,2976,124.00444793701172
1727271767.4917505,3000,126.71209716796875
1727271767.8214555,3024,125.73413848876953
1727271768.1828394,3048,124.89202880859375
1727271768.5188012,3072,124.28254699707031
1727271768.882146,3096,124.4224853515625
1727271769.2996407,3120,124.87523651123047
1727271769.6775975,3144,124.56013488769531
1727271770.0248218,3168,123.46250915527344
1727271770.3698335,3192,123.41876220703125
1727271770.7074542,3216,123.17406463623047
1727271771.0434875,3240,122.40662384033203
1727271771.3914583,3264,123.76766204833984
1727271773.9001048,3456,126.97222900390625
1727271774.223043,3480,125.53459167480469
1727271774.5493689,3504,124.84759521484375
1727271774.8797483,3528,124.1961669921875
1727271775.2122886,3552,125.1412124633789
1727271775.5406837,3576,125.58296203613281
1727271775.882199,3600,125.76008605957031
1727271776.2153666,3624,126.05181884765625
1727271776.5538607,3648,126.7152099609375
1727271776.8949633,3672,126.7692642211914
1727271777.2356384,3696,126.52171325683594
1727271777.571912,3720,127.31746673583984
1727271777.908691,3744,126.98352813720703
1727271778.239588,3768,129.41241455078125
1727271780.8244395,3960,129.0491943359375
1727271781.151976,3984,128.00900268554688
1727271781.472929,4008,127.2684097290039
