Wall time,Step,Value
1727268768.07588,24,0.023318978026509285
1727268768.3822074,48,0.03983462601900101
1727268768.6962266,72,0.03657203167676926
1727268769.0114498,96,0.03549664467573166
1727268769.3264105,120,0.03744390234351158
1727268769.6429248,144,0.038776036351919174
1727268769.9594457,168,0.03759170323610306
1727268770.2791862,192,0.03960752859711647
1727268770.5954173,216,0.03893667832016945
1727268770.915308,240,0.03796166181564331
1727268771.2317762,264,0.03884480521082878
1727268771.5483563,288,0.03717527166008949
1727268771.863367,312,0.035672158002853394
1727268772.1730514,336,0.03434686362743378
1727268772.4785972,360,0.03400465101003647
1727268772.795215,384,0.03376935049891472
1727268773.11421,408,0.03454286977648735
1727268773.4373868,432,0.033650852739810944
1727268773.7549183,456,0.033261265605688095
1727268774.082496,480,0.03301537409424782
1727268774.402509,504,0.033767376095056534
1727268774.7207184,528,0.03372924029827118
1727268775.0382226,552,0.031766973435878754
1727268775.3569365,576,0.03235788270831108
1727268775.672463,600,0.0326513797044754
1727268775.9855413,624,0.03379083052277565
1727268776.3032131,648,0.03418298810720444
1727268776.619394,672,0.03388255089521408
1727268776.9359822,696,0.034168414771556854
1727268777.271675,720,0.034697894006967545
1727268777.5889723,744,0.03733990713953972
1727268777.906314,768,0.037819381803274155
1727268778.2208743,792,0.041274718940258026
1727268778.536064,816,0.04134327918291092
1727268778.8566625,840,0.04579563066363335
1727268779.1725826,864,0.0470028817653656
1727268779.4859264,888,0.05115798860788345
1727268779.8018868,912,0.05231614038348198
1727268780.1177804,936,0.055811990052461624
1727268780.437693,960,0.06084193289279938
1727268780.7668507,984,0.06238937005400658
1727268781.085848,1008,0.07442811876535416
1727268781.409891,1032,0.0829918384552002
1727268781.7269545,1056,0.09533990919589996
1727268782.048295,1080,0.10214274376630783
1727268782.367753,1104,0.13407199084758759
1727268782.6903014,1128,0.13864901661872864
1727268783.0054739,1152,0.19412140548229218
1727268783.3274655,1176,0.25646907091140747
1727268783.6432693,1200,0.3338824510574341
1727268783.954466,1224,0.43940386176109314
1727268784.2754462,1248,0.4963546395301819
1727268784.5855057,1272,0.5453556180000305
1727268784.9060543,1296,0.5573739409446716
1727268785.2199497,1320,0.5014972686767578
1727268785.5299132,1344,0.33130255341529846
1727268785.8313956,1368,0.40166112780570984
1727268786.1204057,1392,1.1017578840255737
1727268786.414654,1416,1.732629656791687
1727268786.7111442,1440,0.9949631690979004
1727268787.0110128,1464,2.866701126098633
1727268787.3133452,1488,4.395626544952393
1727268787.6139197,1512,6.603747367858887
1727268787.9136815,1536,7.05551290512085
1727268788.2285726,1560,7.522342681884766
1727268788.5429904,1584,8.035430908203125
1727268788.8459747,1608,8.417990684509277
1727268789.1557388,1632,8.900243759155273
1727268789.4672954,1656,9.126561164855957
1727268789.7896137,1680,9.53927230834961
1727268790.1094966,1704,9.958230018615723
1727268790.431233,1728,10.241847038269043
1727268790.7502644,1752,10.536925315856934
1727268791.079072,1776,10.620306968688965
1727268791.4075844,1800,10.680521011352539
1727268791.7210357,1824,10.969074249267578
1727268792.0291371,1848,9.321181297302246
1727268792.3354201,1872,9.94083309173584
1727268792.639664,1896,4.220394134521484
1727268792.9421399,1920,1.8275102376937866
1727268793.2344184,1944,5.415521621704102
1727268793.5312035,1968,11.325723648071289
1727268793.828512,1992,11.604545593261719
1727268794.1323967,2016,10.933944702148438
1727268794.434943,2040,11.87681770324707
1727268794.7454014,2064,11.914767265319824
1727268795.0610619,2088,12.029556274414062
1727268795.4008274,2112,11.991888999938965
1727268795.7414756,2136,11.986523628234863
1727268796.0739293,2160,12.012191772460938
1727268796.4064353,2184,11.940552711486816
1727268796.7316139,2208,12.012316703796387
1727268797.0602503,2232,12.016053199768066
1727268797.3884475,2256,11.982211112976074
1727268797.7112148,2280,11.994566917419434
1727268798.0267026,2304,12.071561813354492
1727268798.3436232,2328,11.748790740966797
1727268798.6596293,2352,10.275518417358398
1727268798.9677713,2376,5.058619499206543
1727268799.271368,2400,6.48733377456665
1727268799.5744758,2424,10.32193660736084
1727268799.871501,2448,12.322096824645996
1727268800.1621015,2472,12.509117126464844
1727268800.4564333,2496,12.342144012451172
1727268800.7598045,2520,12.361030578613281
1727268801.0738916,2544,12.422677040100098
1727268801.4138315,2568,12.651968955993652
1727268801.7413938,2592,12.643143653869629
1727268802.053914,2616,12.680866241455078
1727268802.391947,2640,12.70595932006836
1727268802.732415,2664,12.734007835388184
1727268803.0767665,2688,12.737738609313965
1727268803.4220815,2712,12.76799201965332
1727268803.7665539,2736,12.835375785827637
1727268804.1156971,2760,12.811979293823242
1727268804.4615326,2784,12.772128105163574
1727268804.8050895,2808,12.850227355957031
1727268805.134273,2832,12.589519500732422
1727268805.4494138,2856,13.005228042602539
1727268805.7661989,2880,13.066192626953125
1727268806.0713763,2904,12.407018661499023
1727268806.3879952,2928,12.849225997924805
1727268806.7038674,2952,12.95250415802002
1727268807.015363,2976,13.170605659484863
1727268807.3420165,3000,12.935687065124512
1727268807.6595154,3024,13.058887481689453
1727268807.986271,3048,13.0198392868042
1727268808.3158472,3072,13.07785415649414
1727268808.6507325,3096,13.097960472106934
1727268808.9883537,3120,13.03518009185791
1727268809.3074763,3144,12.941462516784668
1727268809.6341007,3168,12.940664291381836
1727268809.9663868,3192,12.96584415435791
1727268810.2901025,3216,12.91454029083252
1727268810.620902,3240,12.845131874084473
1727268810.941683,3264,12.935012817382812
1727268811.2696452,3288,12.988125801086426
1727268811.5898118,3312,12.02397346496582
1727268811.9110806,3336,12.751235008239746
1727268812.227731,3360,13.166522979736328
1727268812.542597,3384,7.931768417358398
1727268812.8512383,3408,13.082695960998535
1727268813.1592302,3432,12.77181339263916
1727268813.4692233,3456,13.006157875061035
1727268813.7726078,3480,12.746501922607422
1727268814.0706537,3504,13.029287338256836
1727268814.3834357,3528,12.98185920715332
1727268814.6998155,3552,13.034232139587402
1727268815.023571,3576,13.110774040222168
1727268815.342433,3600,13.095467567443848
1727268815.6613722,3624,13.045025825500488
1727268815.9805417,3648,13.027562141418457
1727268816.2969456,3672,13.072656631469727
1727268816.6173086,3696,13.065091133117676
1727268816.9413319,3720,13.083498001098633
1727268817.2676322,3744,13.027911186218262
1727268817.5958695,3768,12.99156665802002
1727268817.9284363,3792,12.967155456542969
1727268818.2570918,3816,12.839702606201172
1727268818.582055,3840,11.859640121459961
1727268818.912856,3864,12.155217170715332
1727268819.230696,3888,13.083532333374023
1727268819.5395691,3912,13.072117805480957
1727268819.855708,3936,12.84846305847168
1727268820.1622155,3960,12.744102478027344
1727268820.4699626,3984,13.206892013549805
1727268820.7779737,4008,12.941436767578125
1727268821.0855114,4032,13.221031188964844
1727268821.401988,4056,13.01115608215332
1727268821.7225726,4080,13.1334810256958
1727268822.0367894,4104,13.061790466308594
1727268822.3596091,4128,13.112494468688965
1727268822.690191,4152,13.107190132141113
1727268823.0174143,4176,13.089571952819824
1727268823.346592,4200,13.1431303024292
1727268823.6750655,4224,13.093573570251465
1727268824.0020447,4248,13.053977966308594
1727268824.3266745,4272,13.070109367370605
1727268824.6544495,4296,13.015435218811035
1727268824.97817,4320,13.128941535949707
1727268825.2946732,4344,13.223939895629883
1727268825.607614,4368,13.142163276672363
